Nr. ,Name ,Wahlbe rechtigte,abgegeb. ,Wahlbet. in %,ungültige Stimmen,ungültige in %,gültige Stimmen,gültige in %,ÖVP Stimmen,ÖVP Ant. %,SPÖ Stimmen,SPÖ Ant. %,FPÖ Stimmen,FPÖ Ant. %,NEOS Stimmen,NEOS Ant. %,JETZT Stimmen,JETZT Ant. %,GRÜNE Stimmen,GRÜNE Ant. %,KPÖ Stimmen,KPÖ Ant. %,SLP Stimmen,SLP Ant. %,WANDL Stimmen,WANDL Ant. %,erste Eingabe Datum, Zeit,letzte Eingabe Datum, Zeit
41739,Seewalchen am Attersee,4514,2817,62.409999999999997,62,2.2000000000000002,2755,97.799999999999997,905,32.850000000000001,591,21.449999999999999,484,17.57,240,8.7100000000000009,69,2.5,436,15.83,18,0.65000000000000002,1,0.040000000000000001,11,0.40000000000000002,29.09.2019,16:25:41,29.09.2019,16:25:41
41740,Steinbach am Attersee,679,422,62.149999999999999,8,1.8999999999999999,414,98.099999999999994,216,52.170000000000002,71,17.149999999999999,42,10.140000000000001,26,6.2800000000000002,2,0.47999999999999998,56,13.529999999999999,1,0.23999999999999999,0,0,0,0,29.09.2019,14:11:22,29.09.2019,14:11:22
41741,Straß im Attergau,1164,693,59.539999999999999,12,1.73,681,98.269999999999996,336,49.340000000000003,75,11.01,158,23.199999999999999,45,6.6100000000000003,5,0.72999999999999998,56,8.2200000000000006,1,0.14999999999999999,0,0,5,0.72999999999999998,29.09.2019,14:02:47,29.09.2019,14:02:47
41742,Tiefgraben,2967,1641,55.310000000000002,23,1.3999999999999999,1618,98.599999999999994,865,53.460000000000001,142,8.7799999999999994,236,14.59,158,9.7699999999999996,10,0.62,195,12.050000000000001,3,0.19,0,0,9,0.56000000000000005,29.09.2019,15:47:29,29.09.2019,15:47:29
41743,Timelkam,4414,2776,62.890000000000001,52,1.8700000000000001,2724,98.129999999999995,909,33.369999999999997,712,26.140000000000001,454,16.670000000000002,181,6.6399999999999997,50,1.8400000000000001,394,14.460000000000001,10,0.37,1,0.040000000000000001,13,0.47999999999999998,29.09.2019,16:29:35,29.09.2019,16:29:35
41744,Ungenach,1178,854,72.5,16,1.8700000000000001,838,98.129999999999995,386,46.060000000000002,104,12.41,151,18.02,46,5.4900000000000002,13,1.55,132,15.75,0,0,0,0,6,0.71999999999999997,29.09.2019,16:07:53,29.09.2019,16:07:53
41745,Unterach am Attersee,1179,615,52.159999999999997,4,0.65000000000000002,611,99.349999999999994,292,47.789999999999999,113,18.489999999999998,82,13.42,42,6.8700000000000001,7,1.1499999999999999,73,11.949999999999999,1,0.16,0,0,1,0.16,29.09.2019,14:24:40,29.09.2019,14:51:15
41746,Vöcklabruck,8994,5229,58.140000000000001,66,1.26,5163,98.739999999999995,1621,31.399999999999999,1248,24.170000000000002,859,16.640000000000001,387,7.5,99,1.9199999999999999,881,17.059999999999999,41,0.79000000000000004,1,0.02,26,0.5,29.09.2019,16:50:44,29.09.2019,16:50:44
41747,Vöcklamarkt,3812,2434,63.850000000000001,51,2.1000000000000001,2383,97.900000000000006,996,41.799999999999997,387,16.239999999999998,478,20.059999999999999,160,6.71,37,1.55,301,12.630000000000001,9,0.38,2,0.080000000000000002,13,0.55000000000000004,29.09.2019,16:01:25,29.09.2019,16:01:25
41748,Weißenkirchen im Attergau,771,503,65.239999999999995,4,0.80000000000000004,499,99.200000000000003,274,54.909999999999997,49,9.8200000000000003,113,22.649999999999999,19,3.8100000000000001,4,0.80000000000000004,36,7.21,3,0.59999999999999998,0,0,1,0.20000000000000001,29.09.2019,13:52:46,29.09.2019,13:52:46
41749,Weyregg am Attersee,1275,758,59.450000000000003,11,1.45,747,98.549999999999997,313,41.899999999999999,122,16.329999999999998,106,14.19,85,11.380000000000001,10,1.3400000000000001,109,14.59,1,0.13,0,0,1,0.13,29.09.2019,14:25:39,29.09.2019,14:25:39
41750,Wolfsegg am Hausruck,1518,929,61.200000000000003,16,1.72,913,98.280000000000001,344,37.68,238,26.07,142,15.550000000000001,44,4.8200000000000003,14,1.53,116,12.710000000000001,12,1.3100000000000001,1,0.11,2,0.22,29.09.2019,13:47:48,29.09.2019,13:47:48
41751,Zell am Moos,1229,718,58.420000000000002,5,0.69999999999999996,713,99.299999999999997,373,52.310000000000002,65,9.1199999999999992,140,19.640000000000001,59,8.2699999999999996,7,0.97999999999999998,64,8.9800000000000004,3,0.41999999999999998,0,0,2,0.28000000000000003,29.09.2019,14:21:04,29.09.2019,14:21:04
41752,Zell am Pettenfirst,1010,680,67.329999999999998,10,1.47,670,98.530000000000001,283,42.240000000000002,101,15.07,104,15.52,56,8.3599999999999994,10,1.49,106,15.82,7,1.04,0,0,3,0.45000000000000001,29.09.2019,16:10:45,29.09.2019,16:10:45
41799,Wahlkarten Vöcklabruck,0,16169,0,183,1.1299999999999999,15986,98.870000000000005,5817,36.390000000000001,3007,18.809999999999999,2105,13.17,1529,9.5600000000000005,275,1.72,3031,18.960000000000001,96,0.59999999999999998,4,0.029999999999999999,122,0.76000000000000001,30.09.2019,19:23:16,30.09.2019,19:23:16
41800,Wels-Land,54787,43501,79.400000000000006,616,1.4199999999999999,42885,98.579999999999998,15556,36.270000000000003,8704,20.300000000000001,9025,21.039999999999999,3502,8.1699999999999999,610,1.4199999999999999,5104,11.9,180,0.41999999999999998,12,0.029999999999999999,192,0.45000000000000001,29.09.2019,17:48:14,30.09.2019,18:17:08
41801,Aichkirchen,452,311,68.810000000000002,3,0.95999999999999996,308,99.040000000000006,164,53.25,20,6.4900000000000002,65,21.100000000000001,25,8.1199999999999992,6,1.95,25,8.1199999999999992,0,0,0,0,3,0.96999999999999997,29.09.2019,12:10:30,29.09.2019,12:10:30
41802,Bachmanning,511,331,64.769999999999996,7,2.1099999999999999,324,97.890000000000001,130,40.119999999999997,68,20.989999999999998,67,20.68,12,3.7000000000000002,4,1.23,41,12.65,2,0.62,0,0,0,0,29.09.2019,12:59:45,29.09.2019,12:59:45
41803,Bad Wimsbach-Neydharting,2017,1326,65.739999999999995,22,1.6599999999999999,1304,98.340000000000003,583,44.710000000000001,252,19.329999999999998,228,17.48,85,6.5199999999999996,11,0.83999999999999997,130,9.9700000000000006,6,0.46000000000000002,1,0.080000000000000002,8,0.60999999999999999,29.09.2019,14:02:20,29.09.2019,14:02:20
41804,Buchkirchen,3299,2114,64.079999999999998,33,1.5600000000000001,2081,98.439999999999998,698,33.539999999999999,508,24.41,424,20.370000000000001,156,7.5,41,1.97,235,11.289999999999999,9,0.42999999999999999,1,0.050000000000000003,9,0.42999999999999999,29.09.2019,17:26:37,29.09.2019,17:26:37
41805,Eberstalzell,2054,1371,66.75,21,1.53,1350,98.469999999999999,638,47.259999999999998,127,9.4100000000000001,336,24.890000000000001,93,6.8899999999999997,12,0.89000000000000001,122,9.0399999999999991,12,0.89000000000000001,0,0,10,0.73999999999999999,29.09.2019,14:51:24,29.09.2019,14:51:24
41806,Edt bei Lambach,1750,1129,64.510000000000005,20,1.77,1109,98.230000000000004,438,39.5,226,20.379999999999999,242,21.82,71,6.4000000000000004,18,1.6200000000000001,105,9.4700000000000006,7,0.63,1,0.089999999999999997,1,0.089999999999999997,29.09.2019,15:08:45,29.09.2019,15:08:45
41807,Fischlham,1091,723,66.269999999999996,16,2.21,707,97.790000000000006,312,44.130000000000003,120,16.969999999999999,140,19.800000000000001,60,8.4900000000000002,7,0.98999999999999999,63,8.9100000000000001,3,0.41999999999999998,1,0.14000000000000001,1,0.14000000000000001,29.09.2019,14:20:42,29.09.2019,14:20:42
41808,Gunskirchen,4639,3022,65.140000000000001,43,1.4199999999999999,2979,98.579999999999998,1120,37.600000000000001,648,21.75,637,21.379999999999999,224,7.5199999999999996,41,1.3799999999999999,287,9.6300000000000008,9,0.29999999999999999,0,0,13,0.44,29.09.2019,17:07:02,29.09.2019,17:07:02
41809,Holzhausen,758,490,64.640000000000001,2,0.40999999999999998,488,99.590000000000003,179,36.68,94,19.260000000000002,101,20.699999999999999,48,9.8399999999999999,8,1.6399999999999999,57,11.68,0,0,0,0,1,0.20000000000000001,29.09.2019,13:01:48,29.09.2019,13:01:48
41810,Krenglbach,2470,1626,65.829999999999998,26,1.6000000000000001,1600,98.400000000000006,567,35.439999999999998,353,22.059999999999999,318,19.879999999999999,148,9.25,11,0.68999999999999995,193,12.06,8,0.5,1,0.059999999999999998,1,0.059999999999999998,29.09.2019,16:04:57,29.09.2019,16:04:57
41811,Lambach,2371,1306,55.079999999999998,11,0.83999999999999997,1295,99.159999999999997,437,33.75,314,24.25,281,21.699999999999999,86,6.6399999999999997,21,1.6200000000000001,144,11.119999999999999,5,0.39000000000000001,0,0,7,0.54000000000000004,29.09.2019,17:13:47,29.09.2019,17:13:47
41812,Marchtrenk,9807,6249,63.719999999999999,119,1.8999999999999999,6130,98.099999999999994,1657,27.030000000000001,1798,29.329999999999998,1445,23.57,435,7.0999999999999996,109,1.78,624,10.18,31,0.51000000000000001,3,0.050000000000000003,28,0.46000000000000002,29.09.2019,17:48:14,30.09.2019,18:17:08
41813,Neukirchen bei Lambach,729,464,63.649999999999999,9,1.9399999999999999,455,98.060000000000002,204,44.840000000000003,69,15.16,97,21.32,37,8.1300000000000008,5,1.1000000000000001,38,8.3499999999999996,5,1.1000000000000001,0,0,0,0,29.09.2019,13:36:16,29.09.2019,13:36:16
41814,Offenhausen,1274,866,67.969999999999999,12,1.3899999999999999,854,98.609999999999999,358,41.920000000000002,105,12.300000000000001,217,25.41,62,7.2599999999999998,6,0.69999999999999996,100,11.710000000000001,5,0.58999999999999997,0,0,1,0.12,29.09.2019,14:59:47,29.09.2019,14:59:47
41815,Pennewang,722,486,67.310000000000002,5,1.03,481,98.969999999999999,253,52.600000000000001,34,7.0700000000000003,100,20.789999999999999,33,6.8600000000000003,4,0.82999999999999996,53,11.02,2,0.41999999999999998,0,0,2,0.41999999999999998,29.09.2019,13:35:31,29.09.2019,13:35:31
41816,Pichl bei Wels,2209,1516,68.629999999999995,23,1.52,1493,98.480000000000004,548,36.700000000000003,283,18.960000000000001,330,22.100000000000001,107,7.1699999999999999,20,1.3400000000000001,195,13.06,2,0.13,0,0,8,0.54000000000000004,29.09.2019,16:02:36,29.09.2019,16:02:36
41817,Sattledt,1972,1277,64.760000000000005,17,1.3300000000000001,1260,98.670000000000002,477,37.859999999999999,235,18.649999999999999,318,25.239999999999998,122,9.6799999999999997,23,1.8300000000000001,77,6.1100000000000003,4,0.32000000000000001,0,0,4,0.32000000000000001,29.09.2019,16:30:02,29.09.2019,16:30:02
41818,Schleißheim,1053,717,68.090000000000003,15,2.0899999999999999,702,97.909999999999997,273,38.890000000000001,120,17.09,132,18.800000000000001,82,11.68,11,1.5700000000000001,80,11.4,1,0.14000000000000001,0,0,3,0.42999999999999999,29.09.2019,15:34:17,29.09.2019,15:34:17
41819,Sipbachzell,1575,1091,69.269999999999996,13,1.1899999999999999,1078,98.810000000000002,490,45.450000000000003,152,14.1,226,20.960000000000001,83,7.7000000000000002,11,1.02,107,9.9299999999999997,5,0.46000000000000002,0,0,4,0.37,29.09.2019,16:21:54,29.09.2019,16:21:54
41820,Stadl-Paura,3593,2053,57.140000000000001,34,1.6599999999999999,2019,98.340000000000003,571,28.280000000000001,503,24.91,548,27.140000000000001,103,5.0999999999999996,30,1.49,237,11.74,16,0.79000000000000004,0,0,11,0.54000000000000004,29.09.2019,15:06:12,29.09.2019,15:06:12
41821,Steinerkirchen an der Traun,1855,1276,68.790000000000006,17,1.3300000000000001,1259,98.670000000000002,641,50.909999999999997,111,8.8200000000000003,243,19.300000000000001,100,7.9400000000000004,9,0.70999999999999996,147,11.68,4,0.32000000000000001,1,0.080000000000000002,3,0.23999999999999999,29.09.2019,14:29:04,29.09.2019,14:29:04
41822,Steinhaus,1716,1073,62.530000000000001,10,0.93000000000000005,1063,99.069999999999993,422,39.700000000000003,158,14.859999999999999,298,28.030000000000001,84,7.9000000000000004,10,0.93999999999999995,88,8.2799999999999994,1,0.089999999999999997,0,0,2,0.19,29.09.2019,13:49:04,29.09.2019,13:49:04
41823,Thalheim bei Wels,4218,2630,62.350000000000001,20,0.76000000000000001,2610,99.239999999999995,919,35.210000000000001,464,17.780000000000001,477,18.280000000000001,264,10.109999999999999,50,1.9199999999999999,414,15.859999999999999,14,0.54000000000000004,1,0.040000000000000001,7,0.27000000000000002,29.09.2019,15:58:44,29.09.2019,15:58:44
41824,Weißkirchen an der Traun,2652,1789,67.459999999999994,22,1.23,1767,98.769999999999996,681,38.539999999999999,359,20.32,344,19.469999999999999,152,8.5999999999999996,30,1.7,188,10.640000000000001,9,0.51000000000000001,0,0,4,0.23000000000000001,29.09.2019,16:44:07,29.09.2019,16:44:07
41899,Wahlkarten Wels-Land,0,8265,0,96,1.1599999999999999,8169,98.840000000000003,2796,34.229999999999997,1583,19.379999999999999,1411,17.27,830,10.16,112,1.3700000000000001,1354,16.57,20,0.23999999999999999,2,0.02,61,0.75,30.09.2019,15:16:17,30.09.2019,15:16:17
